type,id,amount,fdcId,nutrient_name,nutrient_unit
FoodNutrient,2243603,0.9,327357,"Fiber, insoluble",g
FoodNutrient,2243604,0.6,327357,"Fiber, soluble",g
FoodNutrient,2243611,0.13,327357,Total fat (NLEA),g
FoodNutrient,2243612,7.89,327357,"Sugars, Total",g
FoodNutrient,2243613,9.42,327357,"Carbohydrate, by summation",g
FoodNutrient,2247769,0.0,328637,Vitamin K (Dihydrophylloquinone),µg
FoodNutrient,2247783,707.0,328637,"Calcium, Ca",mg
FoodNutrient,2247784,77.0,328637,"Potassium, K",mg
FoodNutrient,2247785,3.67,328637,"Zinc, Zn",mg
FoodNutrient,2247786,2.44,328637,"Carbohydrate, by difference",g
FoodNutrient,2247800,23.3,328637,Protein,g
FoodNutrient,2247805,316.0,328637,"Vitamin A, RAE",µg
FoodNutrient,2247815,9.3,328637,Vitamin K (Menaquinone-4),µg
FoodNutrient,2247819,0.052,328637,Niacin,mg
FoodNutrient,2247821,0.069,328637,Vitamin B-6,mg
FoodNutrient,2247826,34.0,328637,Total lipid (fat),g
FoodNutrient,2247828,0.75,328637,Vitamin E (alpha-tocopherol),mg
FoodNutrient,2247830,100.0,328637,Cholesterol,mg
FoodNutrient,2247835,0.029,328637,Thiamin,mg
FoodNutrient,2247836,0.441,328637,Riboflavin,mg
FoodNutrient,2247837,21.0,328637,"Folate, total",µg
FoodNutrient,2247838,1.06,328637,Vitamin B-12,µg
FoodNutrient,2247841,2.4,328637,Vitamin K (phylloquinone),µg
FoodNutrient,2247844,0.16,328637,Lactose,g
FoodNutrient,2247846,654.0,328637,"Sodium, Na",mg
FoodNutrient,2247847,0.16,328637,"Iron, Fe",mg
FoodNutrient,2247851,26.8,328637,"Magnesium, Mg",mg
FoodNutrient,2247857,0.33,328637,"Sugars, Total",g
FoodNutrient,2247872,29.0,328637,Total fat (NLEA),g
FoodNutrient,2248881,69.0,328841,"Vitamin A, RAE",µg
FoodNutrient,2248901,2.3,328841,Total lipid (fat),g
FoodNutrient,2248902,4.31,328841,"Carbohydrate, by difference",g
FoodNutrient,2248911,0.09,328841,Niacin,mg
FoodNutrient,2248913,0.057,328841,Vitamin B-6,mg
FoodNutrient,2248914,103.0,328841,"Calcium, Ca",mg
FoodNutrient,2248915,120.0,328841,"Potassium, K",mg
FoodNutrient,2248916,0.61,328841,"Zinc, Zn",mg
FoodNutrient,2248918,0.08,328841,Vitamin E (alpha-tocopherol),mg
FoodNutrient,2248930,3.98,328841,Lactose,g
FoodNutrient,2248933,11.0,328841,Protein,g
FoodNutrient,2248939,12.0,328841,Cholesterol,mg
FoodNutrient,2248954,0.02,328841,Thiamin,mg
FoodNutrient,2248955,0.234,328841,Riboflavin,mg
FoodNutrient,2248956,10.0,328841,"Folate, total",µg
FoodNutrient,2248957,0.42,328841,Vitamin B-12,µg
FoodNutrient,2248959,0.13,328841,"Iron, Fe",mg
FoodNutrient,2248960,8.9,328841,"Magnesium, Mg",mg
FoodNutrient,2248962,321.0,328841,"Sodium, Na",mg
FoodNutrient,2248969,4.1,328841,"Sugars, Total",g
FoodNutrient,2248982,1.87,328841,Total fat (NLEA),g
FoodNutrient,2251231,0.0,329370,Vitamin K (Dihydrophylloquinone),µg
FoodNutrient,2251232,1.3,329370,Vitamin K (phylloquinone),µg
FoodNutrient,2251235,203.0,329370,"Vitamin A, RAE",µg
FoodNutrient,2251245,5.4,329370,Vitamin K (Menaquinone-4),µg
FoodNutrient,2251248,27.2,329370,"Magnesium, Mg",mg
FoodNutrient,2251251,1.65,329370,Vitamin B-12,µg
FoodNutrient,2251252,0.023,329370,Thiamin,mg
FoodNutrient,2251253,0.36,329370,Riboflavin,mg
FoodNutrient,2251255,699.0,329370,"Sodium, Na",mg
FoodNutrient,2251261,0.2,329370,"Iron, Fe",mg
FoodNutrient,2251262,0.66,329370,Lactose,g
FoodNutrient,2251263,23.7,329370,Protein,g
FoodNutrient,2251274,65.0,329370,Cholesterol,mg
FoodNutrient,2251277,20.4,329370,Total lipid (fat),g
FoodNutrient,2251278,4.44,329370,"Carbohydrate, by difference",g
FoodNutrient,2251280,693.0,329370,"Calcium, Ca",mg
FoodNutrient,2251281,116.0,329370,"Potassium, K",mg
FoodNutrient,2251282,3.62,329370,"Zinc, Zn",mg
FoodNutrient,2251284,0.51,329370,Vitamin E (alpha-tocopherol),mg
FoodNutrient,2251286,0.101,329370,Niacin,mg
FoodNutrient,2251288,0.09,329370,Vitamin B-6,mg
FoodNutrient,2251299,26.0,329370,"Folate, total",µg
FoodNutrient,2251323,1.81,329370,"Sugars, Total",g
FoodNutrient,2251336,17.8,329370,Total fat (NLEA),g
FoodNutrient,2251643,468.0,329490,"Potassium, K",mg
FoodNutrient,2251644,5.02,329490,"Zinc, Zn",mg
FoodNutrient,2251648,6.97,329490,"Iron, Fe",mg
FoodNutrient,2251649,48.1,329490,Protein,g
FoodNutrient,2251651,485.0,329490,"Sodium, Na",mg
FoodNutrient,2251652,39.8,329490,Total lipid (fat),g
FoodNutrient,2251653,1.87,329490,"Carbohydrate, by difference",g
FoodNutrient,2251655,220.0,329490,"Calcium, Ca",mg
FoodNutrient,2251656,0.0,329490,Vitamin D2 (ergocalciferol),µg
FoodNutrient,2251658,9.7,329490,Vitamin D3 (cholecalciferol),µg
FoodNutrient,2251659,9.7,329490,Vitamin D (D2 + D3),µg
FoodNutrient,2251661,388.0,329490,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,2251662,1700.0,329490,Cholesterol,mg
FoodNutrient,2251663,44.6,329490,"Magnesium, Mg",mg
FoodNutrient,2251937,102.0,329596,"Potassium, K",mg
FoodNutrient,2251938,2.93,329596,"Zinc, Zn",mg
FoodNutrient,2251940,11.2,329596,"Magnesium, Mg",mg
FoodNutrient,2251942,0.0,329596,Vitamin D2 (ergocalciferol),µg
FoodNutrient,2251944,25.1,329596,Total lipid (fat),g
FoodNutrient,2251945,0.59,329596,"Carbohydrate, by difference",g
FoodNutrient,2251946,119.0,329596,"Calcium, Ca",mg
FoodNutrient,2251947,15.6,329596,Protein,g
FoodNutrient,2251949,66.0,329596,"Sodium, Na",mg
FoodNutrient,2251950,4.13,329596,"Iron, Fe",mg
FoodNutrient,2251951,231.0,329596,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,2251955,5.8,329596,Vitamin D3 (cholecalciferol),µg
FoodNutrient,2251956,5.8,329596,Vitamin D (D2 + D3),µg
FoodNutrient,2251957,1000.0,329596,Cholesterol,mg
FoodNutrient,2252268,26.0,329716,"Magnesium, Mg",mg
FoodNutrient,2252270,231.0,329716,"Potassium, K",mg
FoodNutrient,2252271,7.11,329716,"Zinc, Zn",mg
FoodNutrient,2252272,0.0,329716,Vitamin D2 (ergocalciferol),µg
FoodNutrient,2252273,270.0,329716,"Calcium, Ca",mg
FoodNutrient,2252275,55.5,329716,Total lipid (fat),g
FoodNutrient,2252276,1.07,329716,"Carbohydrate, by difference",g
FoodNutrient,2252277,34.2,329716,Protein,g
FoodNutrient,2252279,149.0,329716,"Sodium, Na",mg
FoodNutrient,2252280,9.28,329716,"Iron, Fe",mg
FoodNutrient,2252281,628.0,329716,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,2252285,15.7,329716,Vitamin D3 (cholecalciferol),µg
FoodNutrient,2252286,15.7,329716,Vitamin D (D2 + D3),µg
FoodNutrient,2252287,2340.0,329716,Cholesterol,mg
FoodNutrient,2253774,10.7,330137,"Magnesium, Mg",mg
FoodNutrient,2253775,0.0,330137,Vitamin K (Dihydrophylloquinone),µg
FoodNutrient,2253776,0.0,330137,Vitamin K (phylloquinone),µg
FoodNutrient,2253778,0.0,330137,Vitamin K (Menaquinone-4),µg
FoodNutrient,2253780,0.7,330137,Vitamin B-12,µg
FoodNutrient,2253781,0.022,330137,Thiamin,mg
FoodNutrient,2253782,0.281,330137,Riboflavin,mg
FoodNutrient,2253783,0.07,330137,"Iron, Fe",mg
FoodNutrient,2253784,10.3,330137,Protein,g
FoodNutrient,2253787,2.57,330137,Lactose,g
FoodNutrient,2253790,5.0,330137,Cholesterol,mg
FoodNutrient,2253815,36.0,330137,"Sodium, Na",mg
FoodNutrient,2253819,1.0,330137,"Vitamin A, RAE",µg
FoodNutrient,2253820,0.0,330137,Vitamin D3 (cholecalciferol),µg
FoodNutrient,2253821,0.0,330137,Vitamin D (D2 + D3),µg
FoodNutrient,2253845,0.37,330137,Total lipid (fat),g
FoodNutrient,2253846,3.64,330137,"Carbohydrate, by difference",g
FoodNutrient,2253852,111.0,330137,"Calcium, Ca",mg
FoodNutrient,2253853,141.0,330137,"Potassium, K",mg
FoodNutrient,2253854,0.53,330137,"Zinc, Zn",mg
FoodNutrient,2253856,0.01,330137,Vitamin E (alpha-tocopherol),mg
FoodNutrient,2253857,0.0,330137,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,2253858,0.0,330137,Vitamin D2 (ergocalciferol),µg
FoodNutrient,2253863,0.211,330137,Niacin,mg
FoodNutrient,2253865,0.064,330137,Vitamin B-6,mg
FoodNutrient,2253894,3.27,330137,"Sugars, Total",g
FoodNutrient,2253907,0.17,330137,Total fat (NLEA),g
FoodNutrient,2254368,0.0,330415,"Vitamin A, RAE",µg
FoodNutrient,2254369,0.15,330415,Total lipid (fat),g
FoodNutrient,2254370,12.2,330415,"Carbohydrate, by difference",g
FoodNutrient,2254376,97.0,330415,"Calcium, Ca",mg
FoodNutrient,2254377,133.0,330415,"Potassium, K",mg
FoodNutrient,2254378,0.46,330415,"Zinc, Zn",mg
FoodNutrient,2254380,40.0,330415,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,2254381,0.0,330415,Vitamin D2 (ergocalciferol),µg
FoodNutrient,2254383,0.208,330415,Niacin,mg
FoodNutrient,2254385,0.05,330415,Vitamin B-6,mg
FoodNutrient,2254406,8.06,330415,Protein,g
FoodNutrient,2254410,2.46,330415,Lactose,g
FoodNutrient,2254413,0.6,330415,"Fiber, total dietary",g
FoodNutrient,2254414,0.09,330415,"Iron, Fe",mg
FoodNutrient,2254415,10.4,330415,"Magnesium, Mg",mg
FoodNutrient,2254417,32.0,330415,"Sodium, Na",mg
FoodNutrient,2254422,1.0,330415,Vitamin D3 (cholecalciferol),µg
FoodNutrient,2254423,1.0,330415,Vitamin D (D2 + D3),µg
FoodNutrient,2254426,0.2,330415,"Vitamin C, total ascorbic acid",mg
FoodNutrient,2254427,0.25,330415,Riboflavin,mg
FoodNutrient,2254428,20.0,330415,"Folate, total",µg
FoodNutrient,2254429,0.45,330415,Vitamin B-12,µg
FoodNutrient,2254430,4.0,330415,Cholesterol,mg
FoodNutrient,2254457,11.5,330415,"Sugars, Total",g
FoodNutrient,2254458,12.0,330415,"Carbohydrate, by summation",g
FoodNutrient,2254471,0.15,330415,Total fat (NLEA),g
FoodNutrient,2254810,0.0,330458,Vitamin K (Dihydrophylloquinone),µg
FoodNutrient,2254811,0.6,330458,Vitamin K (phylloquinone),µg
FoodNutrient,2254832,0.0,330458,Protein,g
FoodNutrient,2254834,0.05,330458,"Iron, Fe",mg
FoodNutrient,2254841,99.1,330458,Total lipid (fat),g
FoodNutrient,2254842,0.11,330458,Vitamin E (alpha-tocopherol),mg
FoodNutrient,2254845,1.0,330458,"Calcium, Ca",mg
FoodNutrient,2254846,0.02,330458,"Zinc, Zn",mg
FoodNutrient,2254851,0.0,330458,Vitamin K (Menaquinone-4),µg
FoodNutrient,2254870,0.84,330458,"Carbohydrate, by difference",g
FoodNutrient,2254871,0.0,330458,"Potassium, K",mg
FoodNutrient,2254872,0.0,330458,"Magnesium, Mg",mg
FoodNutrient,2254874,0.0,330458,"Sodium, Na",mg
FoodNutrient,2254891,90.5,330458,Total fat (NLEA),g
FoodNutrient,2259056,127.0,331897,Cholesterol,mg
FoodNutrient,2259079,23.9,331897,Protein,g
FoodNutrient,2259082,0.94,331897,"Iron, Fe",mg
FoodNutrient,2259083,22.4,331897,"Magnesium, Mg",mg
FoodNutrient,2259085,117.0,331897,"Sodium, Na",mg
FoodNutrient,2259089,7.0,331897,"Vitamin A, RAE",µg
FoodNutrient,2259090,0.1,331897,Vitamin D3 (cholecalciferol),µg
FoodNutrient,2259091,0.1,331897,Vitamin D (D2 + D3),µg
FoodNutrient,2259095,0.088,331897,Thiamin,mg
FoodNutrient,2259096,0.18,331897,Riboflavin,mg
FoodNutrient,2259097,0.41,331897,Vitamin B-12,µg
FoodNutrient,2259098,5.95,331897,Total lipid (fat),g
FoodNutrient,2259099,0.0,331897,"Carbohydrate, by difference",g
FoodNutrient,2259102,12.0,331897,"Calcium, Ca",mg
FoodNutrient,2259103,239.0,331897,"Potassium, K",mg
FoodNutrient,2259104,2.54,331897,"Zinc, Zn",mg
FoodNutrient,2259106,0.17,331897,Vitamin E (alpha-tocopherol),mg
FoodNutrient,2259107,2.0,331897,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,2259112,5.05,331897,Niacin,mg
FoodNutrient,2259114,0.372,331897,Vitamin B-6,mg
FoodNutrient,2259150,5.23,331897,Total fat (NLEA),g
FoodNutrient,2259515,0.921,331960,Vitamin B-6,mg
FoodNutrient,2259524,3.24,331960,Total lipid (fat),g
FoodNutrient,2259525,0.0,331960,"Carbohydrate, by difference",g
FoodNutrient,2259528,6.0,331960,"Calcium, Ca",mg
FoodNutrient,2259529,343.0,331960,"Potassium, K",mg
FoodNutrient,2259530,0.96,331960,"Zinc, Zn",mg
FoodNutrient,2259532,0.33,331960,Vitamin E (alpha-tocopherol),mg
FoodNutrient,2259537,9.45,331960,Niacin,mg
FoodNutrient,2259550,0.2,331960,Vitamin B-12,µg
FoodNutrient,2259551,116.0,331960,Cholesterol,mg
FoodNutrient,2259565,32.1,331960,Protein,g
FoodNutrient,2259568,0.49,331960,"Iron, Fe",mg
FoodNutrient,2259569,32.0,331960,"Magnesium, Mg",mg
FoodNutrient,2259571,47.0,331960,"Sodium, Na",mg
FoodNutrient,2259577,0.098,331960,Thiamin,mg
FoodNutrient,2259578,0.187,331960,Riboflavin,mg
FoodNutrient,2259605,3.05,331960,Total fat (NLEA),g
FoodNutrient,2261011,0.0,332282,Lactose,g
FoodNutrient,2261012,18.5,332282,"Magnesium, Mg",mg
FoodNutrient,2261015,1.8,332282,"Fiber, total dietary",g
FoodNutrient,2261033,0.2,332282,"Zinc, Zn",mg
FoodNutrient,2261044,27.0,332282,"Calcium, Ca",mg
FoodNutrient,2261045,319.0,332282,"Potassium, K",mg
FoodNutrient,2261047,1.48,332282,Total lipid (fat),g
FoodNutrient,2261048,8.05,332282,"Carbohydrate, by difference",g
FoodNutrient,2261068,0.78,332282,"Iron, Fe",mg
FoodNutrient,2261069,32.0,332282,"Vitamin A, RAE",µg
FoodNutrient,2261071,419.0,332282,"Sodium, Na",mg
FoodNutrient,2261075,1.41,332282,Protein,g
FoodNutrient,2261085,5.5,332282,"Sugars, Total",g
FoodNutrient,2261086,7.31,332282,"Carbohydrate, by summation",g
FoodNutrient,2261099,1.05,332282,Total fat (NLEA),g
FoodNutrient,2261726,0.58,332397,"Iron, Fe",mg
FoodNutrient,2261727,18.8,332397,"Magnesium, Mg",mg
FoodNutrient,2261729,1040.0,332397,"Sodium, Na",mg
FoodNutrient,2261732,16.7,332397,Protein,g
FoodNutrient,2261741,3.73,332397,Total lipid (fat),g
FoodNutrient,2261742,0.27,332397,"Carbohydrate, by difference",g
FoodNutrient,2261745,425.0,332397,"Potassium, K",mg
FoodNutrient,2261746,1.52,332397,"Zinc, Zn",mg
FoodNutrient,2261762,5.0,332397,"Calcium, Ca",mg
FoodNutrient,2261781,3.15,332397,Total fat (NLEA),g
FoodNutrient,2263031,43.0,332791,"Potassium, K",mg
FoodNutrient,2263032,1620.0,332791,"Sodium, Na",mg
FoodNutrient,2263033,0.09,332791,"Zinc, Zn",mg
FoodNutrient,2263035,121.0,332791,"Calcium, Ca",mg
FoodNutrient,2263037,0.31,332791,"Iron, Fe",mg
FoodNutrient,2263038,12.4,332791,"Magnesium, Mg",mg
FoodNutrient,2263039,12.9,332791,Total lipid (fat),g
FoodNutrient,2263083,0.0,332791,Riboflavin,mg
FoodNutrient,2263084,0.103,332791,Niacin,mg
FoodNutrient,2263085,4.0,332791,"Fiber, total dietary",g
FoodNutrient,2263086,0.041,332791,Thiamin,mg
FoodNutrient,2263087,0.0,332791,Vitamin B-6,mg
FoodNutrient,2263093,16.6,332791,Vitamin K (phylloquinone),µg
FoodNutrient,2263094,0.0,332791,Vitamin K (Menaquinone-4),µg
FoodNutrient,2263095,0.0,332791,Vitamin K (Dihydrophylloquinone),µg
FoodNutrient,2263102,3.78,332791,Vitamin E (alpha-tocopherol),mg
FoodNutrient,2263105,0.0,332791,"Folate, total",µg
FoodNutrient,2263108,0.0,332791,Lactose,g
FoodNutrient,2263119,0.0,332791,"Vitamin C, total ascorbic acid",mg
FoodNutrient,2263120,0.0,332791,"Sugars, Total",g
FoodNutrient,2263121,1.15,332791,Protein,g
FoodNutrient,2263122,4.32,332791,"Carbohydrate, by summation",g
FoodNutrient,2263140,11.8,332791,Total fat (NLEA),g
FoodNutrient,2263141,4.96,332791,"Carbohydrate, by difference",g
FoodNutrient,2263142,25.0,332791,"Vitamin A, RAE",µg
FoodNutrient,2264077,14.3,333008,Total lipid (fat),g
FoodNutrient,2264080,29.0,333008,"Calcium, Ca",mg
FoodNutrient,2264082,2.28,333008,"Iron, Fe",mg
FoodNutrient,2264083,32.4,333008,"Magnesium, Mg",mg
FoodNutrient,2264086,245.0,333008,"Potassium, K",mg
FoodNutrient,2264087,314.0,333008,"Sodium, Na",mg
FoodNutrient,2264088,0.62,333008,"Zinc, Zn",mg
FoodNutrient,2264090,0.295,333008,Thiamin,mg
FoodNutrient,2264133,3.3,333008,"Fiber, total dietary",g
FoodNutrient,2264137,0.0,333008,Lactose,g
FoodNutrient,2264141,0.218,333008,Riboflavin,mg
FoodNutrient,2264142,2.69,333008,Vitamin E (alpha-tocopherol),mg
FoodNutrient,2264151,34.0,333008,"Folate, total",µg
FoodNutrient,2264152,2.11,333008,Niacin,mg
FoodNutrient,2264153,0.0,333008,Vitamin K (Dihydrophylloquinone),µg
FoodNutrient,2264154,0.0,333008,Vitamin K (Menaquinone-4),µg
FoodNutrient,2264155,17.1,333008,Vitamin K (phylloquinone),µg
FoodNutrient,2264156,0.07,333008,Vitamin B-6,mg
FoodNutrient,2264157,34.8,333008,"Sugars, Total",g
FoodNutrient,2264158,5.79,333008,Protein,g
FoodNutrient,2264159,67.9,333008,"Carbohydrate, by summation",g
FoodNutrient,2264177,13.7,333008,Total fat (NLEA),g
FoodNutrient,2264178,69.6,333008,"Carbohydrate, by difference",g
FoodNutrient,2264811,30.0,333281,"Calcium, Ca",mg
FoodNutrient,2264813,0.57,333281,"Iron, Fe",mg
FoodNutrient,2264814,9.8,333281,"Magnesium, Mg",mg
FoodNutrient,2264817,198.0,333281,"Potassium, K",mg
FoodNutrient,2264818,125.0,333281,"Sodium, Na",mg
FoodNutrient,2264819,0.12,333281,"Zinc, Zn",mg
FoodNutrient,2264822,0.5,333281,Total lipid (fat),g
FoodNutrient,2264824,0.0,333281,Lactose,g
FoodNutrient,2264830,2.99,333281,"Sugars, Total",g
FoodNutrient,2264831,0.84,333281,Protein,g
FoodNutrient,2264832,3.32,333281,"Carbohydrate, by difference",g
FoodNutrient,2265336,3.36,333374,Niacin,mg
FoodNutrient,2265338,0.281,333374,Vitamin B-6,mg
FoodNutrient,2265339,11.0,333374,"Calcium, Ca",mg
FoodNutrient,2265340,286.0,333374,"Potassium, K",mg
FoodNutrient,2265341,0.32,333374,"Zinc, Zn",mg
FoodNutrient,2265343,0.45,333374,Vitamin E (alpha-tocopherol),mg
FoodNutrient,2265344,18.0,333374,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,2265345,0.45,333374,Total lipid (fat),g
FoodNutrient,2265349,0.5,333374,Vitamin D3 (cholecalciferol),µg
FoodNutrient,2265350,0.5,333374,Vitamin D (D2 + D3),µg
FoodNutrient,2265351,1.83,333374,Vitamin B-12,µg
FoodNutrient,2265352,0.02,333374,Thiamin,mg
FoodNutrient,2265353,0.057,333374,Riboflavin,mg
FoodNutrient,2265357,16.3,333374,Protein,g
FoodNutrient,2265359,0.17,333374,"Iron, Fe",mg
FoodNutrient,2265360,21.1,333374,"Magnesium, Mg",mg
FoodNutrient,2265362,213.0,333374,"Sodium, Na",mg
FoodNutrient,2265365,54.0,333374,Cholesterol,mg
FoodNutrient,2265388,0.0,333374,"Carbohydrate, by difference",g
FoodNutrient,2265404,0.32,333374,Total fat (NLEA),g
FoodNutrient,2265910,0.41,333476,Total lipid (fat),g
FoodNutrient,2265932,0.653,333476,Niacin,mg
FoodNutrient,2265934,0.069,333476,Vitamin B-6,mg
FoodNutrient,2265935,15.0,333476,"Calcium, Ca",mg
FoodNutrient,2265936,160.0,333476,"Potassium, K",mg
FoodNutrient,2265937,0.31,333476,"Zinc, Zn",mg
FoodNutrient,2265939,0.49,333476,Vitamin E (alpha-tocopherol),mg
FoodNutrient,2265940,8.0,333476,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,2265942,1.63,333476,Vitamin B-12,µg
FoodNutrient,2265946,0.03,333476,Thiamin,mg
FoodNutrient,2265947,0.08,333476,Riboflavin,mg
FoodNutrient,2265948,0.2,333476,Vitamin D3 (cholecalciferol),µg
FoodNutrient,2265949,0.2,333476,Vitamin D (D2 + D3),µg
FoodNutrient,2265951,12.3,333476,Protein,g
FoodNutrient,2265953,0.22,333476,"Iron, Fe",mg
FoodNutrient,2265954,16.1,333476,"Magnesium, Mg",mg
FoodNutrient,2265956,333.0,333476,"Sodium, Na",mg
FoodNutrient,2265959,46.0,333476,Cholesterol,mg
FoodNutrient,2265982,0.0,333476,"Carbohydrate, by difference",g
FoodNutrient,2265998,0.4,333476,Total fat (NLEA),g
FoodNutrient,2265999,0.0,333476,"Vitamin C, total ascorbic acid",mg
FoodNutrient,2266019,0.0,333476,Vitamin K (phylloquinone),µg
FoodNutrient,2266020,0.0,333476,Vitamin K (Dihydrophylloquinone),µg
FoodNutrient,2266021,0.0,333476,Vitamin K (Menaquinone-4),µg
FoodNutrient,2266022,3.0,333476,"Vitamin A, RAE",µg
FoodNutrient,2268118,9.92,334194,Niacin,mg
FoodNutrient,2268120,0.32,334194,Vitamin B-6,mg
FoodNutrient,2268122,47.0,334194,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,2268123,18.0,334194,"Calcium, Ca",mg
FoodNutrient,2268124,176.0,334194,"Potassium, K",mg
FoodNutrient,2268125,0.66,334194,"Zinc, Zn",mg
FoodNutrient,2268126,0.94,334194,Total lipid (fat),g
FoodNutrient,2268161,1.2,334194,Vitamin D3 (cholecalciferol),µg
FoodNutrient,2268162,1.2,334194,Vitamin D (D2 + D3),µg
FoodNutrient,2268163,2.57,334194,Vitamin B-12,µg
FoodNutrient,2268164,0.03,334194,Thiamin,mg
FoodNutrient,2268165,0.082,334194,Riboflavin,mg
FoodNutrient,2268167,36.0,334194,Cholesterol,mg
FoodNutrient,2268170,19.0,334194,Protein,g
FoodNutrient,2268173,1.67,334194,"Iron, Fe",mg
FoodNutrient,2268174,22.7,334194,"Magnesium, Mg",mg
FoodNutrient,2268176,219.0,334194,"Sodium, Na",mg
FoodNutrient,2268179,0.08,334194,"Carbohydrate, by difference",g
FoodNutrient,2268202,0.0,334194,Lactose,g
FoodNutrient,2268206,0.0,334194,"Sugars, Total",g
FoodNutrient,2268217,0.6,334194,Total fat (NLEA),g
FoodNutrient,2269752,9.7,334536,"Magnesium, Mg",mg
FoodNutrient,2269774,0.0,334536,"Vitamin D (D2 + D3), International Units",IU
FoodNutrient,2269775,0.0,334536,Vitamin D2 (ergocalciferol),µg
FoodNutrient,2269777,11.0,334536,"Calcium, Ca",mg
FoodNutrient,2269778,69.0,334536,"Potassium, K",mg
FoodNutrient,2269779,0.69,334536,"Zinc, Zn",mg
FoodNutrient,2269780,3.19,334536,Total lipid (fat),g
FoodNutrient,2269781,32.5,334536,"Carbohydrate, by difference",g
FoodNutrient,2269788,22.0,334536,"Vitamin A, RAE",µg
FoodNutrient,2269791,0.0,334536,Vitamin D3 (cholecalciferol),µg
FoodNutrient,2269792,0.0,334536,Vitamin D (D2 + D3),µg
FoodNutrient,2269796,361.0,334536,"Sodium, Na",mg
FoodNutrient,2269800,3.84,334536,Protein,g
FoodNutrient,2269810,0.46,334536,"Iron, Fe",mg
FoodNutrient,2269815,0.0,334536,Lactose,g
FoodNutrient,2269825,0.62,334536,"Sugars, Total",g
FoodNutrient,2269838,2.22,334536,Total fat (NLEA),g
FoodNutrient,2270287,7.38,334628,Protein,g
FoodNutrient,2270291,0.0,334628,Lactose,g
FoodNutrient,2270294,2.4,334628,"Fiber, total dietary",g
FoodNutrient,2270295,0.87,334628,"Iron, Fe",mg
FoodNutrient,2270296,26.2,334628,"Magnesium, Mg",mg
FoodNutrient,2270298,473.0,334628,"Sodium, Na",mg
FoodNutrient,2270302,12.0,334628,"Vitamin A, RAE",µg
FoodNutrient,2270305,0.04,334628,Thiamin,mg
FoodNutrient,2270306,0.05,334628,Riboflavin,mg
FoodNutrient,2270321,20.0,334628,Cholesterol,mg
FoodNutrient,2270344,0.12,334628,Vitamin B-12,µg
FoodNutrient,2270345,5.1,334628,Vitamin K (phylloquinone),µg
FoodNutrient,2270346,9.04,334628,Total lipid (fat),g
FoodNutrient,2270347,15.8,334628,"Carbohydrate, by difference",g
FoodNutrient,2270358,1.29,334628,Niacin,mg
FoodNutrient,2270360,0.132,334628,Vitamin B-6,mg
FoodNutrient,2270361,75.0,334628,"Calcium, Ca",mg
FoodNutrient,2270362,152.0,334628,"Potassium, K",mg
FoodNutrient,2270363,1.2,334628,"Zinc, Zn",mg
FoodNutrient,2270365,0.53,334628,Vitamin E (alpha-tocopherol),mg
FoodNutrient,2270366,2.8,334628,Vitamin K (Menaquinone-4),µg
FoodNutrient,2270399,0.46,334628,"Sugars, Total",g
